BPC,CCR,Report Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Administrative Closure,Allegation,Finding,ofcrRace,ofcrSex
17-480,68760,06/09/2017,Walk In,57,Black,Male,06/16/2017,4TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male
17-480,68760,06/09/2017,Walk In,57,Black,Male,06/16/2017,4TH PRECINCT PDU,Admin. Closure,Procedure,Admin. Closure,Black,Female
17-480,68760,06/09/2017,Walk In,57,Black,Male,06/16/2017,UNKNOWN COMMAND,Admin. Closure,Arrest,No Charge,Unknown,Unknown
17-480,68760,06/09/2017,Walk In,57,Black,Male,06/16/2017,UNKNOWN COMMAND,Admin. Closure,Demeanor,No Charge,Unknown,Unknown
17-480,68760,06/09/2017,Walk In,57,Black,Male,06/16/2017,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,Unknown,Unknown
17-480,68760,06/09/2017,Walk In,57,Black,Male,06/16/2017,UNKNOWN COMMAND,Admin. Closure,Service,No Charge,Unknown,Unknown
17-480,68760,06/09/2017,Walk In,52,Black,Female,06/16/2017,4TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male
17-480,68760,06/09/2017,Walk In,52,Black,Female,06/16/2017,4TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male
17-480,68760,06/09/2017,Walk In,52,Black,Female,06/16/2017,4TH PRECINCT PDU,Admin. Closure,Procedure,Admin. Closure,Black,Female
17-480,68760,06/09/2017,Walk In,52,Black,Female,06/16/2017,UNKNOWN COMMAND,Admin. Closure,Arrest,No Charge,Unknown,Unknown
17-480,68760,06/09/2017,Walk In,52,Black,Female,06/16/2017,UNKNOWN COMMAND,Admin. Closure,Demeanor,No Charge,Unknown,Unknown
17-480,68760,06/09/2017,Walk In,52,Black,Female,06/16/2017,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,Unknown,Unknown
17-480,68760,06/09/2017,Walk In,52,Black,Female,06/16/2017,UNKNOWN COMMAND,Admin. Closure,Service,No Charge,Unknown,Unknown
17-481,68761,06/10/2017,Telephone (or TDD),50,Black,Female,08/31/2017,9TH PRECINCT,,Demeanor,No Charge,Black,Female
17-481,68761,06/10/2017,Telephone (or TDD),50,Black,Female,08/31/2017,9TH PRECINCT,,Demeanor,Unfounded,Black,Male
17-481,68761,06/10/2017,Telephone (or TDD),50,Black,Female,08/31/2017,9TH PRECINCT,,Entry,Unfounded,Black,Male
17-481,68761,06/10/2017,Telephone (or TDD),50,Black,Female,08/31/2017,9TH PRECINCT,,Procedure,No Charge,Black,Male
17-481,68761,06/10/2017,Telephone (or TDD),50,Black,Female,08/31/2017,9TH PRECINCT,,Procedure,No Charge,Black,Female
17-482,68762,06/11/2017,Walk In,38,Black,Male,09/08/2017,9TH PRECINCT,,Demeanor,Sustained,Black,Male
17-482,68762,06/11/2017,Walk In,38,Black,Male,09/08/2017,9TH PRECINCT,,Demeanor,Sustained,White,Male
17-482,68762,06/11/2017,Walk In,38,Black,Male,09/08/2017,9TH PRECINCT,,Force,No Charge,White,Male
17-482,68762,06/11/2017,Walk In,38,Black,Male,09/08/2017,9TH PRECINCT,,Force,Not Sustained,Black,Male
17-482,68762,06/11/2017,Walk In,38,Black,Male,09/08/2017,9TH PRECINCT,,Harassment,Not Sustained,Unknown,Unknown
17-482,68762,06/11/2017,Walk In,38,Black,Male,09/08/2017,9TH PRECINCT,,Procedure,Exonerated,Black,Male
17-482,68762,06/11/2017,Walk In,38,Black,Male,09/08/2017,9TH PRECINCT,,Procedure,Exonerated,White,Male
17-482,68762,06/11/2017,Walk In,38,Black,Male,09/08/2017,9TH PRECINCT,,Procedure,Not Sustained,Black,Male
17-482,68762,06/11/2017,Walk In,38,Black,Male,09/08/2017,9TH PRECINCT,,Procedure,Not Sustained,White,Male
17-483,68763,06/12/2017,In-Custody,23,Black,Female,09/07/2017,6TH PRECINCT,,Force,Unfounded,White,Male
17-483,68763,06/12/2017,In-Custody,23,Black,Female,09/07/2017,6TH PRECINCT,,Force,Unfounded,White,Male
17-484,68764,06/12/2017,Telephone (or TDD),17,Black,Female,07/27/2017,10TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male
17-484,68764,06/12/2017,Telephone (or TDD),17,Black,Female,07/27/2017,10TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male
17-484,68764,06/12/2017,Telephone (or TDD),17,Black,Female,07/27/2017,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown
17-484,68764,06/12/2017,Telephone (or TDD),25,Black,Female,07/27/2017,10TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male
17-484,68764,06/12/2017,Telephone (or TDD),25,Black,Female,07/27/2017,10TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male
17-484,68764,06/12/2017,Telephone (or TDD),25,Black,Female,07/27/2017,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown
17-484,68764,06/12/2017,Telephone (or TDD),20,Black,Female,07/27/2017,10TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male
17-484,68764,06/12/2017,Telephone (or TDD),20,Black,Female,07/27/2017,10TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male
17-484,68764,06/12/2017,Telephone (or TDD),20,Black,Female,07/27/2017,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown
17-484,68764,06/12/2017,Telephone (or TDD),43,Black,Female,07/27/2017,10TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male
17-484,68764,06/12/2017,Telephone (or TDD),43,Black,Female,07/27/2017,10TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male
17-484,68764,06/12/2017,Telephone (or TDD),43,Black,Female,07/27/2017,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown
17-485,68765,06/12/2017,Telephone (or TDD),50,Black,Female,09/07/2017,11TH PRECINCT,,Arrest,Exonerated,White,Male
17-485,68765,06/12/2017,Telephone (or TDD),50,Black,Female,09/07/2017,11TH PRECINCT,,Arrest,Exonerated,White,Male
17-485,68765,06/12/2017,Telephone (or TDD),50,Black,Female,09/07/2017,11TH PRECINCT,,Procedure,Exonerated,White,Male
17-485,68765,06/12/2017,Telephone (or TDD),50,Black,Female,09/07/2017,11TH PRECINCT,,Procedure,Exonerated,White,Male
17-485,68765,06/12/2017,Telephone (or TDD),50,Black,Female,09/07/2017,11TH PRECINCT,,Procedure,Unfounded,White,Male
17-485,68765,06/12/2017,Telephone (or TDD),50,Black,Female,09/07/2017,11TH PRECINCT,,Procedure,Unfounded,White,Male
17-485,68765,06/12/2017,Telephone (or TDD),50,Black,Female,09/07/2017,UNKNOWN COMMAND,,Arrest,No Charge,Unknown,Unknown
17-485,68765,06/12/2017,Telephone (or TDD),50,Black,Female,09/07/2017,UNKNOWN COMMAND,,Force,No Charge,Unknown,Unknown
17-485,68765,06/12/2017,Telephone (or TDD),50,Black,Female,09/07/2017,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown
17-486,68766,06/12/2017,Telephone (or TDD),43,Other,Male,09/12/2017,8TH PRECINCT,,Demeanor,Not Sustained,Black,Male
17-486,68766,06/12/2017,Telephone (or TDD),43,Other,Male,09/12/2017,8TH PRECINCT,,Procedure,Not Sustained,White,Male
17-486,68766,06/12/2017,Telephone (or TDD),43,Other,Male,09/12/2017,8TH PRECINCT,,Procedure,Unfounded,Black,Male
17-486,68766,06/12/2017,Telephone (or TDD),43,Other,Male,09/12/2017,8TH PRECINCT,,Procedure,Unfounded,White,Male
17-486,68766,06/12/2017,Telephone (or TDD),43,Other,Male,09/12/2017,8TH PRECINCT,,Property,Unfounded,Black,Male
17-486,68766,06/12/2017,Telephone (or TDD),43,Other,Male,09/12/2017,8TH PRECINCT,,Property,Unfounded,White,Male
17-486,68766,06/12/2017,Telephone (or TDD),43,Other,Male,09/12/2017,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown
17-486,68766,06/12/2017,Telephone (or TDD),43,Other,Male,09/12/2017,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown
17-487,68767,06/12/2017,Telephone (or TDD),37,Other,Female,09/03/2017,3RD PRECINCT,,Demeanor,Not Sustained,Black,Female
17-487,68767,06/12/2017,Telephone (or TDD),37,Other,Female,09/03/2017,3RD PRECINCT,,Procedure,Exonerated,Black,Female
17-487,68767,06/12/2017,Telephone (or TDD),37,Other,Female,09/03/2017,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown
17-487,68767,06/12/2017,Telephone (or TDD),37,Other,Female,09/03/2017,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown
17-488,68768,06/12/2017,Telephone (or TDD),41,Other,Male,09/08/2017,6TH PRECINCT,,Procedure,Not Sustained,Black,Male
17-488,68768,06/12/2017,Telephone (or TDD),41,Other,Male,09/08/2017,6TH PRECINCT,,Procedure,Not Sustained,White,Male
17-488,68768,06/12/2017,Telephone (or TDD),41,Other,Male,09/08/2017,UNKNOWN COMMAND,,Harassment,No Charge,Unknown,Unknown
17-489,68769,06/12/2017,Walk In,66,Biracial,Male,08/30/2017,8TH PRECINCT,,Demeanor,No Charge,Black,Male
17-489,68769,06/12/2017,Walk In,66,Biracial,Male,08/30/2017,8TH PRECINCT,,Procedure,Unfounded,Black,Male
17-490,68770,06/12/2017,Walk In,38,Black,Male,09/08/2017,7TH PRECINCT,,Procedure,No Charge,Black,Male
17-490,68770,06/12/2017,Walk In,38,Black,Male,09/08/2017,7TH PRECINCT,,Procedure,No Charge,White,Male
17-490,68770,06/12/2017,Walk In,38,Black,Male,09/08/2017,7TH PRECINCT,,Service,Unfounded,Black,Male
17-490,68770,06/12/2017,Walk In,38,Black,Male,09/08/2017,7TH PRECINCT,,Service,Unfounded,White,Male
17-491,68771,06/13/2017,Telephone (or TDD),50,Other,Female,06/14/2017,MAJOR VIOLATORS,Transferred,Procedure,Admin. Closure,Black,Male
17-491,68771,06/13/2017,Telephone (or TDD),50,Other,Female,06/14/2017,MAJOR VIOLATORS,Transferred,Property,Admin. Closure,Black,Male
17-491,68771,06/13/2017,Telephone (or TDD),50,Other,Female,06/14/2017,MAJOR VIOLATORS,Transferred,Search,Admin. Closure,Black,Male
17-492,68772,06/14/2017,Telephone (or TDD),46,Black,Male,09/08/2017,3RD PRECINCT,,Demeanor,Not Sustained,Black,Male
17-492,68772,06/14/2017,Telephone (or TDD),46,Black,Male,09/08/2017,3RD PRECINCT,,Entry,Exonerated,Black,Male
17-492,68772,06/14/2017,Telephone (or TDD),46,Black,Male,09/08/2017,3RD PRECINCT,,Entry,Exonerated,Black,Female
17-492,68772,06/14/2017,Telephone (or TDD),46,Black,Male,09/08/2017,3RD PRECINCT,,Force,Not Sustained,Black,Male
17-493,68773,06/14/2017,Online,59,Unknown,Male,09/06/2017,UNKNOWN COMMAND,,Demeanor,Not Sustained,Unknown,Unknown
17-493,68773,06/14/2017,Online,59,Unknown,Male,09/06/2017,UNKNOWN COMMAND,,Procedure,Not Sustained,Unknown,Unknown
17-493,68773,06/14/2017,Online,59,Unknown,Male,09/06/2017,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown
17-494,68774,06/14/2017,Telephone (or TDD),67,Black,Female,09/13/2017,10TH PRECINCT,,Demeanor,Sustained,Black,Male
17-494,68774,06/14/2017,Telephone (or TDD),67,Black,Female,09/13/2017,10TH PRECINCT,,Procedure,No Charge,Black,Male
17-494,68774,06/14/2017,Telephone (or TDD),67,Black,Female,09/13/2017,10TH PRECINCT,,Service,Unfounded,Black,Male
17-494,68774,06/14/2017,Telephone (or TDD),67,Black,Female,09/13/2017,10TH PRECINCT,,Service,Unfounded,White,Male
17-494,68774,06/14/2017,Telephone (or TDD),67,Black,Female,09/13/2017,10TH PRECINCT,,Service,Unfounded,White,Male
17-494,68774,06/14/2017,Telephone (or TDD),67,Black,Female,09/13/2017,10TH PRECINCT,,Service,Unfounded,Black,Male
17-494,68774,06/14/2017,Telephone (or TDD),67,Black,Female,09/13/2017,10TH PRECINCT,,Service,Unfounded,White,Male
17-494,68774,06/14/2017,Telephone (or TDD),67,Black,Female,09/13/2017,10TH PRECINCT,,Service,Unfounded,White,Male
17-494,68774,06/14/2017,Telephone (or TDD),67,Black,Female,09/13/2017,10TH PRECINCT,,Service,Unfounded,Black,Male
17-495,68775,06/14/2017,In-Custody,16,Black,Male,09/08/2017,6TH PRECINCT,,Force,Not Sustained,Unknown,Unknown
17-495,68775,06/14/2017,In-Custody,16,Black,Male,09/08/2017,UNKNOWN COMMAND,,Force,No Charge,Unknown,Unknown
17-496,68776,06/14/2017,Telephone (or TDD),24,Black,Male,09/05/2017,8TH PRECINCT,,Demeanor,Not Sustained,Black,Male
17-497,68777,06/15/2017,Walk In,41,White,Male,09/08/2017,2ND PRECINCT,,Demeanor,No Charge,White,Male
17-497,68777,06/15/2017,Walk In,41,White,Male,09/08/2017,2ND PRECINCT,,Demeanor,Unfounded,Black,Male
17-497,68777,06/15/2017,Walk In,41,White,Male,09/08/2017,2ND PRECINCT,,Procedure,Exonerated,Black,Male
17-497,68777,06/15/2017,Walk In,41,White,Male,09/08/2017,2ND PRECINCT,,Procedure,No Charge,White,Male
17-497,68777,06/15/2017,Walk In,41,White,Male,09/08/2017,2ND PRECINCT,,Service,Unfounded,Black,Male
17-497,68777,06/15/2017,Walk In,41,White,Male,09/08/2017,2ND PRECINCT,,Service,Unfounded,White,Male
17-498,68778,06/15/2017,Walk In,42,Black,Male,09/08/2017,5TH PRECINCT,,Force,No Charge,White,Female
17-499,68779,06/15/2017,Telephone (or TDD),57,Black,Female,09/13/2017,4TH PRECINCT,,Demeanor,Exonerated,White,Male
17-499,68779,06/15/2017,Telephone (or TDD),57,Black,Female,09/13/2017,4TH PRECINCT,,Demeanor,Unfounded,White,Male
17-499,68779,06/15/2017,Telephone (or TDD),57,Black,Female,09/13/2017,4TH PRECINCT,,Procedure,Exonerated,White,Male
17-499,68779,06/15/2017,Telephone (or TDD),57,Black,Female,09/13/2017,4TH PRECINCT,,Procedure,Exonerated,White,Male
17-500,68780,06/15/2017,Telephone (or TDD),42,Black,Male,09/08/2017,7TH PRECINCT,Admin. Closure,Demeanor,Admin. Closure,White,Male
17-500,68780,06/15/2017,Telephone (or TDD),42,Black,Male,09/08/2017,UNKNOWN COMMAND,Admin. Closure,Demeanor,No Charge,Unknown,Unknown
17-501,68781,06/15/2017,Telephone (or TDD),67,Black,Male,07/07/2017,COMMUNICATIONS OPERATIONS,,Demeanor,Unfounded,Black,Female
17-502,68782,06/15/2017,Walk In,0,Black,Male,09/13/2017,8TH PRECINCT,,Force,Not Sustained,White,Male
17-502,68782,06/15/2017,Walk In,0,Black,Male,09/13/2017,8TH PRECINCT,,Force,Not Sustained,Black,Male
17-502,68782,06/15/2017,Walk In,0,Black,Male,09/13/2017,8TH PRECINCT,,Harassment,Not Sustained,White,Male
17-502,68782,06/15/2017,Walk In,0,Black,Male,09/13/2017,8TH PRECINCT,,Harassment,Not Sustained,Black,Male
17-502,68782,06/15/2017,Walk In,0,Black,Male,09/13/2017,UNKNOWN COMMAND,,Force,No Charge,Unknown,Unknown
17-502,68782,06/15/2017,Walk In,0,Black,Male,09/13/2017,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown
17-502,68782,06/15/2017,Walk In,0,Black,Female,09/13/2017,8TH PRECINCT,,Force,Not Sustained,White,Male
17-502,68782,06/15/2017,Walk In,0,Black,Female,09/13/2017,8TH PRECINCT,,Force,Not Sustained,Black,Male
17-502,68782,06/15/2017,Walk In,0,Black,Female,09/13/2017,8TH PRECINCT,,Harassment,Not Sustained,White,Male
17-502,68782,06/15/2017,Walk In,0,Black,Female,09/13/2017,8TH PRECINCT,,Harassment,Not Sustained,Black,Male
17-502,68782,06/15/2017,Walk In,0,Black,Female,09/13/2017,UNKNOWN COMMAND,,Force,No Charge,Unknown,Unknown
17-502,68782,06/15/2017,Walk In,0,Black,Female,09/13/2017,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown
17-503,68783,06/15/2017,Walk In,49,Black,Female,09/12/2017,11TH PRECINCT,Duplication,Arrest,Admin. Closure,White,Male
17-503,68783,06/15/2017,Walk In,49,Black,Female,09/12/2017,11TH PRECINCT,Duplication,Arrest,Admin. Closure,White,Male
17-503,68783,06/15/2017,Walk In,49,Black,Female,09/12/2017,11TH PRECINCT,Duplication,Demeanor,Admin. Closure,White,Male
17-503,68783,06/15/2017,Walk In,49,Black,Female,09/12/2017,11TH PRECINCT,Duplication,Demeanor,Admin. Closure,White,Male
17-503,68783,06/15/2017,Walk In,49,Black,Female,09/12/2017,11TH PRECINCT,Duplication,Force,Admin. Closure,White,Male
17-503,68783,06/15/2017,Walk In,49,Black,Female,09/12/2017,11TH PRECINCT,Duplication,Force,Admin. Closure,White,Male
17-503,68783,06/15/2017,Walk In,49,Black,Female,09/12/2017,11TH PRECINCT,Duplication,Procedure,Admin. Closure,White,Male
17-503,68783,06/15/2017,Walk In,49,Black,Female,09/12/2017,11TH PRECINCT,Duplication,Procedure,Admin. Closure,White,Male
17-504,68784,06/16/2017,Telephone (or TDD),51,Black,Male,09/08/2017,10TH PRECINCT,,Demeanor,Not Sustained,Black,Female
17-504,68784,06/16/2017,Telephone (or TDD),51,Black,Male,09/08/2017,10TH PRECINCT,,Service,Not Sustained,Black,Female
17-504,68784,06/16/2017,Telephone (or TDD),51,Black,Male,09/08/2017,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown
17-504,68784,06/16/2017,Telephone (or TDD),51,Black,Male,09/08/2017,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown
17-505,68785,06/16/2017,Telephone (or TDD),59,Black,Female,09/15/2017,6TH PRECINCT,,Force,Exonerated,White,Male
17-505,68785,06/16/2017,Telephone (or TDD),59,Black,Female,09/15/2017,6TH PRECINCT,,Force,Not Sustained,White,Male
17-505,68785,06/16/2017,Telephone (or TDD),59,Black,Female,09/15/2017,6TH PRECINCT,,Force,Not Sustained,White,Male
17-505,68785,06/16/2017,Telephone (or TDD),59,Black,Female,09/15/2017,6TH PRECINCT,,Procedure,Sustained,White,Male
17-505,68785,06/16/2017,Telephone (or TDD),59,Black,Female,09/15/2017,UNKNOWN COMMAND,,Arrest,No Charge,Unknown,Unknown
17-505,68785,06/16/2017,Telephone (or TDD),59,Black,Female,09/15/2017,UNKNOWN COMMAND,,Force,No Charge,Unknown,Unknown
17-506,68786,06/16/2017,Telephone (or TDD),0,Black,Female,07/19/2017,6TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Female
17-506,68786,06/16/2017,Telephone (or TDD),0,Black,Female,07/19/2017,6TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male
17-506,68786,06/16/2017,Telephone (or TDD),52,Black,Female,07/19/2017,6TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Female
17-506,68786,06/16/2017,Telephone (or TDD),52,Black,Female,07/19/2017,6TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male
17-507,68787,06/16/2017,Telephone (or TDD),0,Black,Male,07/27/2017,5TH PRECINCT PDU,,Demeanor,Not Sustained,Black,Female
17-507,68787,06/16/2017,Telephone (or TDD),44,Black,Male,07/27/2017,5TH PRECINCT PDU,,Demeanor,Not Sustained,Black,Female
17-508,68788,06/16/2017,Walk In,37,Black,Female,08/18/2017,11TH PRECINCT,Admin. Closure,Demeanor,Admin. Closure,Black,Male
17-508,68788,06/16/2017,Walk In,37,Black,Female,08/18/2017,11TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male
17-509,68789,06/16/2017,Walk In,51,Black,Male,09/13/2017,8TH PRECINCT,,Demeanor,Not Sustained,Black,Male
17-510,68790,06/17/2017,Walk In,24,Black,Male,06/28/2017,10TH PRECINCT,Admin. Closure,Demeanor,Admin. Closure,Black,Male
17-510,68790,06/17/2017,Walk In,24,Black,Male,06/28/2017,10TH PRECINCT,Admin. Closure,Demeanor,Admin. Closure,Black,Female
17-510,68790,06/17/2017,Walk In,24,Black,Male,06/28/2017,10TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male
17-510,68790,06/17/2017,Walk In,24,Black,Male,06/28/2017,10TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Female
17-510,68790,06/17/2017,Walk In,24,Black,Male,06/28/2017,10TH PRECINCT,Admin. Closure,Search,Admin. Closure,Black,Male
17-510,68790,06/17/2017,Walk In,24,Black,Male,06/28/2017,10TH PRECINCT,Admin. Closure,Search,Admin. Closure,Black,Female
17-511,68791,06/17/2017,Telephone (or TDD),51,Black,Female,09/15/2017,5TH PRECINCT,,Demeanor,No Charge,White,Male
17-511,68791,06/17/2017,Telephone (or TDD),51,Black,Female,09/15/2017,5TH PRECINCT,,Demeanor,Not Sustained,Hispanic,Male
17-512,68792,06/17/2017,Walk In,0,White,Female,09/18/2017,4TH PRECINCT,,Service,No Charge,Black,Female
17-512,68792,06/17/2017,Walk In,0,White,Female,09/18/2017,4TH PRECINCT,,Service,Sustained,White,Female
17-513,68793,06/17/2017,Walk In,54,Black,Female,08/30/2017,9TH PRECINCT,Admin. Closure,Demeanor,Admin. Closure,White,Male
17-513,68793,06/17/2017,Walk In,54,Black,Female,08/30/2017,9TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male
17-514,68794,06/18/2017,Walk In,24,Black,Female,08/29/2017,8TH PRECINCT,,Demeanor,No Charge,Black,Male
17-514,68794,06/18/2017,Walk In,24,Black,Female,08/29/2017,8TH PRECINCT,,Demeanor,Not Sustained,Black,Male
17-514,68794,06/18/2017,Walk In,24,Black,Female,08/29/2017,8TH PRECINCT,,Demeanor,Not Sustained,Black,Female
17-514,68794,06/18/2017,Walk In,24,Black,Female,08/29/2017,8TH PRECINCT,,Procedure,No Charge,Black,Male
17-514,68794,06/18/2017,Walk In,24,Black,Female,08/29/2017,8TH PRECINCT,,Procedure,Not Sustained,Black,Female
17-514,68794,06/18/2017,Walk In,24,Black,Female,08/29/2017,8TH PRECINCT,,Service,No Charge,Black,Male
17-514,68794,06/18/2017,Walk In,24,Black,Female,08/29/2017,8TH PRECINCT,,Service,No Charge,Black,Female
17-515,68795,06/19/2017,Walk In,30,Black,Female,08/25/2017,UNKNOWN COMMAND,Admin. Closure,Demeanor,Admin. Closure,Unknown,Unknown
17-516,68796,06/19/2017,Walk In,26,Black,Female,09/19/2017,2ND PRECINCT,,Demeanor,Not Sustained,Unknown,Unknown
17-516,68796,06/19/2017,Walk In,26,Black,Female,09/19/2017,2ND PRECINCT,,Demeanor,Unfounded,Black,Male
17-516,68796,06/19/2017,Walk In,26,Black,Female,09/19/2017,2ND PRECINCT,,Demeanor,Unfounded,White,Male
17-516,68796,06/19/2017,Walk In,26,Black,Female,09/19/2017,2ND PRECINCT,,Demeanor,Unfounded,White,Male
17-516,68796,06/19/2017,Walk In,26,Black,Female,09/19/2017,2ND PRECINCT,,Force,Unfounded,Black,Male
17-516,68796,06/19/2017,Walk In,26,Black,Female,09/19/2017,2ND PRECINCT,,Procedure,Not Sustained,White,Female
17-516,68796,06/19/2017,Walk In,26,Black,Female,09/19/2017,2ND PRECINCT,,Search,Unfounded,Black,Male
17-517,68797,06/20/2017,Telephone (or TDD),37,Black,Female,09/20/2017,COMMUNICATIONS OPERATIONS,,Demeanor,No Charge,Black,Female
17-517,68797,06/20/2017,Telephone (or TDD),37,Black,Female,09/20/2017,COMMUNICATIONS OPERATIONS,,Demeanor,No Charge,Black,Female
17-517,68797,06/20/2017,Telephone (or TDD),37,Black,Female,09/20/2017,COMMUNICATIONS OPERATIONS,,Demeanor,Not Sustained,Black,Female
17-517,68797,06/20/2017,Telephone (or TDD),37,Black,Female,09/20/2017,COMMUNICATIONS OPERATIONS,,Procedure,No Charge,Black,Female
17-517,68797,06/20/2017,Telephone (or TDD),37,Black,Female,09/20/2017,COMMUNICATIONS OPERATIONS,,Procedure,No Charge,Black,Female
